,movie_id,titile,comment_id,positive,negative,speech,neutral,skip
4877,21124,Дуже класне кіно шкода що немає продовження,9390,0.0251888446509838,0.0656148344278335,1.000000338535756e-05,0.0049154055304825,0.990301549434662
4878,21124,фільм не варто вашої уваги,9389,0.0005133356316946,0.0251888446509838,0.0008930459152907,0.9173126816749572,0.2393593490123748
4884,18883,"так собі, на один раз",9379,0.0149670839309692,0.004478383809328,1.000000338535756e-05,0.9539760947227478,0.1159707233309745
4885,20581,Ви серйозно?! Який це чудовий фільм? Вам не набридло  що нашої інтелігенції роблять загнаних нагайкою щенят! Остогидли вже фільми про нещасність та терплятість народу.,9378,0.012831212952733,0.2814156115055084,0.0149670839309692,0.0488677844405174,0.9073222279548644
4890,20583,говно,9373,1.000000338535756e-05,0.9219318628311156,1.000000338535756e-05,0.0007196703809313,0.4073434174060821
4891,21081,серіал доконца не сняли а он уже ити не будет,9370,0.0109969424083828,0.3345994651317596,1.000000338535756e-05,0.7826725244522095,0.1225332170724868
4892,16478,завжди його дивлюся ракета бомба петарда мені дуже сподобався всім раджу подивитися,9371,0.0488677844405174,0.1008886247873306,0.0136468354612588,0.0433757975697517,0.8519628047943115
4893,3847,Мша.Хаченко,9372,0.0019367348868399,0.0080719916149973,1.000000338535756e-05,0.7248802781105042,0.1294127255678177
4895,16478,завжди його дивлюся ракета бомба петарда мені дуже сподобався всім раджу подивитися,9368,0.0488677844405174,0.1008886247873306,0.0136468354612588,0.0433757975697517,0.8519628047943115
4896,3847,Мша.Хаченко,9369,0.0019367348868399,0.0080719916149973,1.000000338535756e-05,0.7248802781105042,0.1294127255678177
4897,20938,"Шо то за фігна
?!!!!!!!!!!!!!!",9363,0.0057402467355132,0.0737062692642211,0.0013350222725421,0.1366183906793594,0.6370407938957214
4899,18344,"Боялася дивитися, боялася, що буде гірше, ніж з Гаврилюком. Даремно боялася. Є український дух, український характер. Спасибі авторам і акторам.",9365,0.027595279738307,0.2628518640995025,0.0675566866993904,0.0373368822038173,0.6723417043685913
4901,11445,Гарний фільм!,9361,0.000355991651304,0.004478383809328,1.000000338535756e-05,0.1732981950044632,0.9241518378257751
4903,20940,Фільм класний,9360,0.0064982711337506,1.000000338535756e-05,1.000000338535756e-05,0.0037172525189816,0.94500470161438
4904,11343,Я у захваті. Уолт Дісней і вся команда - ви круті.,9359,0.2689514458179474,0.0164130311459302,1.000000338535756e-05,0.3415925204753876,0.4921981394290924
4906,20775,Дуже класний фільм,9357,0.0026416745968163,0.0025609128642827,1.000000338535756e-05,0.0027249858248978,0.9883227348327636
4907,3600,Українського перекладу відсутньо десь пів фільму! ,9356,0.0566624328494071,0.1366183906793594,0.0024067314807325,0.3140605390071869,0.4149088561534881
4909,20772,Мені сподобався :) 8 серій за один раз подивився.,9354,0.0185565669089555,0.0408557131886482,0.0009499436710029,0.1441588550806045,0.7310686111450195
4911,13585,"обожаю таранттиньеу,уму турман,тащусь от этого  фильма!",9352,0.8872146010398865,0.0132328206673264,0.0036036029923707,0.0362300537526607,0.1732981950044632
4913,20284,"замечательный мульт, немного аж всплакнула)) ",9350,0.5775054097175598,0.003955406602472,0.0145135829225182,0.1403462588787078,0.1097157895565033
4915,21011,????????????????O?O?O?O?O?????,9348,1.000000338535756e-05,0.0174524877220392,0.1008886247873306,0.974052667617798,0.1366183906793594
4917,18494,Фільм супер але шкода що війна іде і наділі СЛАВА УКРАЇНІ,9346,0.4921981394290924,0.1128054112195968,0.0017646141350269,0.0236994680017232,0.6224693655967712
4918,20810,"Фільм про те, як люди намагаються жити після того, як їх надії не справдилися .",9342,0.003085370408371,0.1008886247873306,0.0011087309103459,0.3849221765995025,0.8706072568893433
4925,19526,Дуже гарні передачі,9335,0.0033866118174046,0.0600966475903987,1.000000338535756e-05,0.132974237203598,0.9496793746948242
4933,19910,"Дуже класний фільм, є про що задуматись..
плакала весь фільм",9327,0.012831212952733,0.0656148344278335,0.0025609128642827,0.0169249139726161,0.9783946871757508
4934,21051,Дуже складний фільм,9326,1.000000338535756e-05,0.0059210699982941,1.000000338535756e-05,0.585111141204834,0.8903042674064636
4937,20939,я у захваті!,9323,0.0518554598093032,0.0019977742340415,1.000000338535756e-05,0.880807101726532,0.1097157895565033
4938,20939,я у захваті!,9320,0.0518554598093032,0.0019977742340415,1.000000338535756e-05,0.880807101726532,0.1097157895565033
4940,16278,мультик класний але кінцівка трошки сумна бо її волосся...,9318,0.0209742411971092,0.0503406263887882,0.0012943083420395,0.0396488420665264,0.8596737384796143
4941,11446,Гарний фільм!,9317,0.000355991651304,0.004478383809328,1.000000338535756e-05,0.1732981950044632,0.9241518378257751
4942,18828,"купил фильм за 1 гривну,а скачать не могу???",9316,0.0008930459152907,0.0259673595428466,1.000000338535756e-05,0.8991314172744751,0.3007555902004242
4943,17149,гроші заплатили але толку ніякого,9315,0.0091356365010142,0.5312193632125854,1.000000338535756e-05,0.1871426999568939,0.4378334879875183
4944,17149,день пробуємо подивитися фільм ,9314,0.0244330931454896,0.0827073454856872,0.0005627787322737,0.0926977768540382,0.6297846436500549
4945,17149,"Не можна подивитися , оплата не здійснює сайт розчарував ",9313,0.0026416745968163,0.1008886247873306,0.0043415031395852,0.2814156115055084,0.7981967926025391
4946,1989,"Цікавий фільм, рекомендую до перегляду. Хороша українська озвучка.",9312,0.1403462588787078,0.0341104269027709,0.0004978571087121,0.2281664758920669,0.4532718360424042
4951,20918,хм... а де продовження?,9307,1.000000338535756e-05,0.0145135829225182,1.000000338535756e-05,0.4532718360424042,0.9324633479118348
4954,19350,"Гарний фільм, трохи казки, сучасний гумор, а основне - це достойна гра акторів та вдале озвучення.",9304,0.0675566866993904,0.3007555902004242,0.0037172525189816,0.0197291281074285,0.8670457601547241
4955,20705,"Дякую Євгену за такий  атмосферний фільм.знятий з любов?ю до України!Залишився післясмак.Ні не борщу,а   почуття  теплого сімейного затишку.",9303,0.0488677844405174,0.2173475176095962,0.0042087957262992,0.1097157895565033,0.6992644667625427
4958,17122,"Чудовий фільм, раджу подивитися! ",9300,0.1871426999568939,0.0209742411971092,0.0033866118174046,0.0012165895896032,0.9539760947227478
4960,21027,"класний серіал, хотілося б другий сезон))",9297,0.1871426999568939,0.0078258886933326,0.0009210511343553,0.0488677844405174,0.6442351341247559
4962,2219,Ця частина для мене  найкраща!,9295,0.0004144815029576,0.0109969424083828,1.000000338535756e-05,0.0460439100861549,0.998309314250946
4963,1176,Класний фільм .Підбірка акторів -чудова,9294,0.1919427812099456,0.0229873675853014,0.0013350222725421,0.0267692860215902,0.6723417043685913
4964,20284,Чуттєва історія переживань переданих через показ внутрішнього Світу дитини.,9293,0.0875738412141799,0.0396488420665264,0.0046195713803172,0.4610267877578735,0.538993239402771
4965,20031,апппапкрар,9292,1.000000338535756e-05,0.0038344827480614,1.000000338535756e-05,0.7981967926025391,0.1645264774560928
4966,16601,так собі...фантазери...,9291,0.0028109273407608,0.132974237203598,1.000000338535756e-05,0.9099169969558716,0.1259327530860901
4967,19876,Дуже класний мультфільм,9290,0.0009210511343553,0.0023331623524427,1.000000338535756e-05,0.1225332170724868,0.9173126816749572
4968,17073,"розчарували ,тільки трейлер....",9289,0.0083257788792252,0.1008886247873306,0.0013350222725421,0.3849221765995025,0.3702353835105896
4969,18043,Раджу до перегляду! Порядочний таки кіно,9288,0.8558611869812012,0.0149670839309692,1.000000338535756e-05,0.0488677844405174,0.538993239402771
4970,18101,примітивний фільм,9287,0.000355991651304,0.0043415031395852,1.000000338535756e-05,0.9324633479118348,0.6370407938957214
4971,16304,додайте будь ласка англійську доріжку також.,9286,0.0251888446509838,0.0209742411971092,0.0007421813788823,0.7431780099868774,0.2689514458179474
4972,20383,Зворушлива історія анімаційних революціонерів.,9285,0.1225332170724868,0.1561148911714553,0.0006978511810302,0.6859594583511353,0.1008886247873306
4973,20040,Чудовий фільм...,9284,0.0091356365010142,0.0185565669089555,1.000000338535756e-05,0.0024826226290315,0.9688661694526672
4974,17698,Фільм з глибоким смислом! Не всі зрозуміють! Актори молодці!,9283,0.1968362182378769,0.1192129179835319,0.0116972560063004,0.0518554598093032,0.3557848632335663
4975,20997,Дуже гарна казка для сімейного перегляду.,9282,0.0067028510384261,0.0169249139726161,1.000000338535756e-05,0.7490972280502319,0.59267657995224
4976,19889,дуже класний мультик,9281,0.0012943083420395,1.000000338535756e-05,1.000000338535756e-05,0.0460439100861549,0.9263137578964232
4977,11343,Гарне кіно про мрію!,9280,0.0038344827480614,0.0503406263887882,1.000000338535756e-05,0.2509227991104126,0.6224693655967712
4979,19188,"Чудовий фільм, але морально важкий... ",9278,0.1871426999568939,0.0901029855012893,0.0024067314807325,0.0027249858248978,0.8354935646057129
4981,17149,"На жаль, не сподобався цей варіант дубляжу. Особливо, озвучка Гаррі, яка зовсім не співпадає з характером головного героя.",9276,0.0251888446509838,0.538993239402771,0.0159163940697908,0.1097157895565033,0.6513648629188538
4982,20571,не знаю бюджету та розумію що не голівуд)дуже глибоке кіно ,9274,0.0284460354596376,0.0474358722567558,0.0003453502140473,0.2628518640995025,0.8634016513824463
4984,20339,класно,9272,0.8221991658210754,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.6584275364875793
4986,21038,"Вдруге дивилась, щоразу як вперше! рекомендую!",9270,0.5775054097175598,0.0116972560063004,0.0071314298547804,0.0029910325538367,0.8596737384796143
4989,17863,"в конце все время ждала подвоха ) так, на один раз сойдёт",9267,0.2628518640995025,0.0980893224477768,0.001820211415179,0.1919427812099456,0.2568419873714447
4990,21081,"Дуже гарний і хороший серіал, хочу продовження!!!!",9266,0.546748161315918,0.0758681744337081,0.0005457804654724,0.0009210511343553,0.8519628047943115
4993,19530,Чудова історія про стосунки батька й доньки на тлі кількох ключових поворотів Стіва Джобса,9263,0.1259327530860901,0.132974237203598,0.0091356365010142,0.0656148344278335,0.7310686111450195
4995,16423,Крутий фільм!,9260,0.8706072568893433,1.000000338535756e-05,1.000000338535756e-05,0.0050703319720923,0.2509227991104126
4997,20918,продовження!!!!????,9258,0.003085370408371,0.0566624328494071,1.000000338535756e-05,0.1688669472932815,0.8031837940216064
4999,20486,"Крутий фільм. Все по темі, нічого зайвого. Бомбезна гра акторів!",9256,0.3702353835105896,0.132974237203598,0.0037172525189816,0.0433757975697517,0.3629792034626007
5000,20720,дуже класний фільм . я навіть плакала,9255,0.0209742411971092,0.1441588550806045,1.000000338535756e-05,0.0028109273407608,0.974052667617798
5002,20512,Чудовий фільм. Зачепив.,9253,0.0953594595193862,0.0503406263887882,1.000000338535756e-05,0.0025609128642827,0.9304682612419128
5003,16265,"як можна називати українським фільм, який було знято російською мовою, а тоді переозвучено українською?",9252,0.0244330931454896,0.0503406263887882,0.0062999022193253,0.0695517510175705,0.91965252161026
5007,18237,"вданий час,це нереально зробити",9248,0.0330959782004356,0.0875738412141799,0.0037172525189816,0.0046195713803172,0.966924011707306
5008,19031,"Класний фільм.
Треба ще раз подивитись)
Фішка з часоплином навпаки дуже крута. Хто читав ""Гіперіон"" Дена Сіммонса, то точно має зацінити.",9247,0.0875738412141799,0.132974237203598,0.0021927168127149,0.0197291281074285,0.9099169969558716
5012,20938,мій улюблений мультик .. СУПЕР,9243,0.1067005917429924,0.0036036029923707,0.0005627787322737,0.0827073454856872,0.1067005917429924
5015,17472,МС Майки!!! Зачёт!,9239,0.0926977768540382,0.0069138384424149,1.000000338535756e-05,0.2568419873714447,0.3276783227920532
5020,17147,ГОВНО (нет),9234,1.000000338535756e-05,0.7122421860694885,1.000000338535756e-05,0.1294127255678177,0.1225332170724868
5022,9341, я перекинув 1грн а мені не защиталося,9232,0.0031826822087168,0.0341104269027709,1.000000338535756e-05,0.9173126816749572,0.585111141204834
5023,18344,Маємо знати своє коріння та історію!,9231,0.1919427812099456,0.0185565669089555,1.000000338535756e-05,0.1824355274438858,0.7431780099868774
5024,18344,"Фільм - посередній, нічого особливого..якась казочка для малечі.",9230,0.0216253343969583,0.1732981950044632,0.0132328206673264,0.0637249946594238,0.7826725244522095
5025,18766,"мрази проросийские, убивал эту мерзость и убивать буду. Слава Украине. ",9229,0.0251888446509838,0.9173126816749572,0.0149670839309692,0.027595279738307,0.2450950145721435
5026,5702,"Серіал дуже цікавий! В другому сезоні взагалі іноді не розуміла, що відбувається: моторошно і захопливо одночасно! Буду дивитися далі!",9228,0.2173475176095962,0.3923468291759491,0.0311538260430097,0.0106625109910964,0.7663036584854126
5027,18344,Фільм про незламність Українців. Я пишаюсь що я українка!,9227,0.132974237203598,0.1824355274438858,1.000000338535756e-05,0.2069040536880493,0.5078218579292297
5029,16436,"Це не комедія, я б сказала більше драма про материнство як воно є. Погоджуюсь з попередніми відгуками.",9225,0.0330959782004356,0.3702353835105896,0.0028995804022997,0.0474358722567558,0.9149109721183776
5030,16436,"Це не комедія, я б сказала більше драма про материнство як воно є. Погоджуюсь з попередніми відгуками.",9224,0.0330959782004356,0.3702353835105896,0.0028995804022997,0.0474358722567558,0.9149109721183776
5031,20918,благаю випустіть вже продовження,9223,0.0043415031395852,0.004478383809328,0.0008930459152907,0.1159707233309745,0.9219318628311156
5032,20918,аууу де продовження??,9222,0.0032830648124217,0.0062999022193253,1.000000338535756e-05,0.2689514458179474,0.9019306898117064
5033,20918,аууу я хочу продовженняяяя,9221,0.9263137578964232,0.0028109273407608,1.000000338535756e-05,0.0062999022193253,0.607673168182373
5036,16039,круто ваще кайф акмац сдрочнул своим мелким хуем на эту ебаную сучку,9218,0.4149088561534881,0.59267657995224,0.0091356365010142,0.003085370408371,0.1561148911714553
5040,21128,"Було б краще дивитися, якби додали переклад , де звучить татарська мова.",9214,0.0094225909560918,0.2227101624011993,0.004478383809328,0.0244330931454896,0.9496793746948242
5041,20840,фільм вартує перегляду ,9213,0.0116972560063004,0.0013350222725421,1.000000338535756e-05,0.9724247455596924,0.2018232196569442
5043,20918,вимагаю від всіх людей продовження,9210,0.0179962143301963,0.0132328206673264,1.000000338535756e-05,0.3415925204753876,0.8558611869812012
5044,19910,"дуже класний фільм, на протязі якого можна плакати і плакати. Для любителів мелодрам обов'язково підійде. Варто подивитись всім і задуматися над сенсом життя",9209,0.0351548418402671,0.1159707233309745,0.0047651990316808,0.1645264774560928,0.7057950496673584
5045,20918,вимагаю продовження,9208,0.0064982711337506,0.0008659008308313,1.000000338535756e-05,0.275139719247818,0.9553291201591492
5046,3762,"Побачте, якщо фільм безкоштовний ,то має бути така якість ,як на початку 2000-их?????
Щось  в мене не має бажання робити підписку....",9207,0.0069138384424149,0.1561148911714553,0.0236994680017232,0.0236994680017232,0.9802908897399902
5047,21071,"Вперше побачив Кетрін Ньютон у серіалі ""Надприродне"". А тут головна роль. Навідміну від Вінса Вона, що не дуже добре грає підлітка, Кетрін цікаво перевтілилась в образ маніяка.",9206,0.0656148344278335,0.2120788097381591,0.004478383809328,0.1403462588787078,0.7826725244522095
5048,20634,Дуже динамічне кіно. Чорний гумор присутній! Дивився із задоволенням!,9205,0.0716012045741081,0.2942249774932861,0.0049154055304825,0.0244330931454896,0.9046605229377748
5049,21085,"Фільм вразив, і не тільки ""вибоховістю"" підлітків, а темою невідворотності смерті та дорослішання.",9204,0.027595279738307,0.3629792034626007,0.0216253343969583,0.1645264774560928,0.6992644667625427
5050,20572,Маккензі Девіс мені в цьому фільмі більше сподобалась аніж її образ у новому термінаторі.,9203,0.0803674682974815,0.1824355274438858,0.0136468354612588,0.4149088561534881,0.2942249774932861
5052,19185,"Дякую за фільм... за те, що збережено в пам'яті ці героїчні й...ганебні події. Героїчні , бо наші хлопці найкращі, а ганебні , бо соромно за тих, від кого залежало питання збереження України! Слава Героям!  ганьба нашій владі... А тим, хто чекав ефектного яскравого сюжетика - на нульовку!",9201,0.1294127255678177,0.3007555902004242,0.0293222274631261,0.0174524877220392,0.8634016513824463
5053,21124,"Файний фільм, подивились з донькою із великим задоволенням.
Рекомендую до перегляду.",9199,0.1520422399044037,0.0518554598093032,0.0011087309103459,0.0926977768540382,0.8439050912857056
5054,19126,Неможливо стримати сліз,9198,0.0046195713803172,0.1159707233309745,1.000000338535756e-05,0.275139719247818,0.546748161315918
5055,19126,"Фільм варто переглянути всім, у першій частині події класні, однак ця частина ще краща",9197,0.061885979026556,0.0321107059717178,0.0136468354612588,0.1778208613395691,0.6513648629188538
5056,3832,Почему не запускается на телевизоре? с некоторыми фильмами такая беда  ,9196,0.0550152920186519,0.5544804334640503,0.0017107223393395,0.1294127255678177,0.2173475176095962
5059,21094,крутий серіал,9193,0.6370407938957214,0.0025609128642827,1.000000338535756e-05,0.0149670839309692,0.2568419873714447
5063,19970,мені сподобалось. 9 з 10,9189,0.0031826822087168,0.0040801377035677,1.000000338535756e-05,0.967909336090088,0.1824355274438858
5064,20520,"На жаль я теж не доріс до цього ""шедевра"". Про що цей фільм?  Фільм  ні про що.",9188,0.0216253343969583,0.1192129179835319,0.0005293049616739,0.1441588550806045,0.8670457601547241
5069,20856,скучно... банально... сюжет не продуманий.,9181,0.0024826226290315,0.5775054097175598,1.000000338535756e-05,0.4610267877578735,0.275139719247818
5070,20997,"Дуже цікава казка, гарна гра, гарні к.остюми",9180,0.0100235687568783,0.0926977768540382,0.0007196703809313,0.0980893224477768,0.9019306898117064
5071,14090,Просто супер. Доброта спасёт мир.,9178,0.6992644667625427,0.0875738412141799,0.004478383809328,0.0018775658681988,0.1871426999568939
5073,21067,почему сериалы дойдя до 7 серии зависают. пишут ошибка соединения.,9176,0.0120637798681855,0.6926519870758057,1.000000338535756e-05,0.4765896201133728,0.1441588550806045
5074,16836,"Неймовірний фільм, чудова гра акторів, яка пробуджує найвіддаленіші прогалини/емоції у мозку. Його потрібно дивитись періодично, щоб не давати спати своїй людяності. 
Боже, скільки болю у сім'ях, котрі втратили своїх рідних на цій війні...",9175,0.0474358722567558,0.2628518640995025,0.0321107059717178,0.1366183906793594,0.6723417043685913
5078,19875,це сами кращий мультфільм в моєму житті,9171,0.0022618477232754,0.005394937004894,0.0006767021841369,0.7606606483459473,0.6370407938957214
5083,11346,"Гарний фільм, хоч і важковатий.. ",9166,0.0028109273407608,0.0373368822038173,0.0021257030311971,0.2942249774932861,0.7431780099868774
5084,19185,"Фільм хороший але дуже шкода що не було можливості допомогти екіпажу , наші хлопці розірвалиб  ворога на шматки.!!!",9165,0.0321107059717178,0.320831298828125,0.0116972560063004,0.0518554598093032,0.7122421860694885
5085,20667,. Або Галя мала бути російськомовна або діти - українські.,9164,0.0097184795886278,0.1259327530860901,0.0010422309860587,0.0803674682974815,0.9073222279548644
5086,20667,Батьківщина одна. Має бути повернена рідним дітям. Хтось має це робити.,9163,0.0293222274631261,0.0737062692642211,0.0021257030311971,0.0330959782004356,0.94500470161438
5088,3588,ожыдал больше,9161,0.0474358722567558,0.0341104269027709,1.000000338535756e-05,0.1259327530860901,0.1561148911714553
5089,17698,кино вопше незашло як би ще серій були ну то ще мож ьуло дивитися,9160,0.015434555709362,0.585111141204834,0.0009797518141567,0.0062999022193253,0.9637899398803712
5090,10350,Цікавий з неочікуваним кінцем,9159,0.0827073454856872,0.0566624328494071,0.0009797518141567,0.0055649247951805,0.9399233460426332
5091,18101,Гарний фільм. Дякую!,9157,0.0032830648124217,0.0351548418402671,1.000000338535756e-05,0.0136468354612588,0.9748311638832092
5093,19273,я еше не смотрела????4 ,9155,0.0008395892800763,0.0803674682974815,1.000000338535756e-05,0.6859594583511353,0.132974237203598
5094,15646,Як подивитися?,9154,1.000000338535756e-05,0.0004273156810086,1.000000338535756e-05,0.3276783227920532,0.997894287109375
5095,16906,"Хороший фільм!!! Рекомендую!!! Неперевершені Меріл Стріп та Том Хенкс !!! Віват журналістам, Віват американській Демократії! На жаль, у нашій країні таке не можливо...",9153,0.2942249774932861,0.0901029855012893,0.0191340371966362,0.0901029855012893,0.3415925204753876
5096,13687,"ну так, крутий....і фільм і Черчилль!",9152,0.3140605390071869,0.1520422399044037,0.0012165895896032,0.0216253343969583,0.4688006341457367
5098,13504,"Отличнейший фильмец, не пожалеете,)",9150,0.9732507467269896,0.0046195713803172,0.0311538260430097,0.0013770253863185,0.1259327530860901
5100,18829,"Фильм смотрела ради экшена, Тома и что бы время скоротать. Кино на твердую 7-ку.",9148,0.2450950145721435,0.0408557131886482,1.000000338535756e-05,0.523430347442627,0.1919427812099456
5101,14063,Сильний фільм.,9147,1.000000338535756e-05,0.0031826822087168,1.000000338535756e-05,0.9433575868606568,0.4765896201133728
5104,14558,тринити на высоте!!! ФИЛЬМ НЕ НАЙДЕН!!Смотреть не пересмотреть((,9144,0.0534133315086364,0.0780881643295288,1.000000338535756e-05,0.3140605390071869,0.1259327530860901
5107,11343,выбора языка нету это -,9141,0.005394937004894,0.0071314298547804,1.000000338535756e-05,0.9626831412315368,0.287777841091156
5108,18344,"пишаюсь, що належу до нації українців",9140,0.1520422399044037,0.2337163686752319,0.0003453502140473,0.0656148344278335,0.523430347442627
5109,3584,як міняти аудіо дорожки? всмислі аудіо перевод? підскажіть хто знає,9139,0.0267692860215902,0.0583558417856693,0.0011435691267251,0.2628518640995025,0.8080772161483765
5110,20997,Дуже Дуже гарна казка,9138,1.000000338535756e-05,0.0341104269027709,1.000000338535756e-05,0.0373368822038173,0.9916942119598388
5113,15560,Дуже любимо дивитися цей мультик з донькою) Рекомендую ????,9135,0.0583558417856693,0.0046195713803172,0.0075872424058616,0.0550152920186519,0.5544804334640503
5114,20036,чого 1 грн зробить без платно,9134,1.000000338535756e-05,0.1128054112195968,1.000000338535756e-05,0.9073222279548644,0.6791887283325195
5115,20667,"Сильний фільм
Шкода кримських татар, у яких знову відібрали дім",9133,0.0029910325538367,0.0518554598093032,0.0132328206673264,0.4301573634147644,0.8596737384796143
5116,14090,"Дуже чуттєвий фільм. Такий глибокий і змістовний. Дуже добрий і трошки сумний. Багато змішаних відчутів, що спонукають переосмислити свої погляди. Думаю, його має подивитись кожен. Це фільм ""на подумати"". Однозначно рекомендую!!!! ",9132,0.0503406263887882,0.1366183906793594,0.0073558273725211,0.0396488420665264,0.9284188151359558
5117,18494,Нудний відстій. Крім США ніхто знімати фільми так і ненавчився,9131,0.0197291281074285,0.3923468291759491,0.0020607432816177,0.1520422399044037,0.6584275364875793
5118,17698,Фільм рідкісне гівно! На що я витратив свій час?????>?,9130,0.0061075626872479,0.0503406263887882,0.0049154055304825,0.4073434174060821,0.4532718360424042
5119,20310,"Дивовижний сюжет. Дуже сподобався! З огляду на сучасність, фільм актуальний. ",9129,0.0050703319720923,0.2628518640995025,0.0021927168127149,0.2393593490123748,0.7663036584854126
5121,16836,"Дивлюсь не вперше. Фільм залишиться в історії назавжди.  Продумано і відтворено все ідеально. Ідея, с ценарій, режисура, гра акторів зачепить за душу кожного.  Дякую.Слава Україні! Героям Слава!",9127,0.3775506913661957,0.1871426999568939,0.0140736289322376,0.0656148344278335,0.4149088561534881
5123,13751,"Шикарный фильм! Умный, веселый, легкий, но в то же время такой глубокий.",9125,0.8933194279670715,0.0875738412141799,0.0067028510384261,0.0069138384424149,0.2120788097381591
5124,10997,"нормальний фільм, один раз подивитись можна",9124,0.015434555709362,0.0229873675853014,0.0009797518141567,0.0827073454856872,0.9324633479118348
5126,19185,"Дякую. ]] Треба вчитись знімати пропагандистське кіно. замість пиятики і позауставних стосунків показати неодноразові спроби прориву. якщо останній бій був понад дві години, то його мали відчути і глядачі.  Вдалі сюжетні лінії головних героїв.",9122,0.0637249946594238,0.3557848632335663,0.0321107059717178,0.0583558417856693,0.8080772161483765
5127,20842,"что происходит, пишет что ошибка воспроизведения?",9121,0.0021257030311971,0.1441588550806045,0.0140736289322376,0.4225146472454071,0.2227101624011993
5130,16632,Хороший фільм....треба залишатися ЛЮДЬМИ у будь-яких обставинах....герой фільму дуже сильна людина.....,9118,0.1097157895565033,0.3276783227920532,0.0042087957262992,0.0222961846739053,0.6654205918312073
5132,18344,Рекомендую до перегляду як дорослим так і підліткам!!! Надпотужний фільм!,9116,0.0737062692642211,0.0259673595428466,0.0013350222725421,0.3998216390609741,0.6297846436500549
5133,16370,"Фільм за моїм смаком, дуже класний, такий собі новітній кіберпанк, дякую!",9115,0.0583558417856693,0.1008886247873306,0.0550152920186519,0.0050703319720923,0.9579222798347472
5134,13157,неймовірний фільм!,9114,0.0203423518687486,0.0132328206673264,1.000000338535756e-05,0.7122421860694885,0.3140605390071869
5135,8919,"Гарний, красивий фільм.",9113,0.0067028510384261,0.0024826226290315,0.0003669706347864,0.0293222274631261,0.8740872144699097
5136,15614,"заїб*али повідомлення про ""підключіться на 14 днів за 1 грн""",9112,0.0033866118174046,0.0803674682974815,1.000000338535756e-05,0.7879412174224854,0.523430347442627
5138,20512,Иешопшо,9110,0.0007654056535102,0.0028995804022997,1.000000338535756e-05,0.1008886247873306,0.2814156115055084
5142,15341,гпщгпщпщгп7пгп,9104,0.0021257030311971,0.0197291281074285,1.000000338535756e-05,0.9886782765388488,0.2120788097381591
5146,20834,"Серіал дуже цікавий, затягнув з першої серії. Але не можу зрозуміти, для чого та постійна зміна кадрів. Тільки зосередився на основній сюжетній лінії як в раз появляються незрозумілі сцени з тими ж акторами але з іншого серіалу, які між собою нічим не пов'язані. Дуже не зрозумілий монтаж, який сильно збиває з толку і частково відбиває бажання дивитись.",9101,0.0566624328494071,0.348655104637146,0.0203423518687486,0.0311538260430097,0.9381340146064758
5166,16762,СВИТ ТВ ВЫМАГАТИЛИ,9094,1.000000338535756e-05,0.0267692860215902,1.000000338535756e-05,0.7490972280502319,0.5775054097175598
5169,736,Фільм ні про що. Сюжет такий: у хлопця є чарівні пігулки,9097,0.0169249139726161,0.0980893224477768,1.000000338535756e-05,0.4532718360424042,0.8311530351638794
5172,13428,Да фільмец такой пайдёт!!!,9074,0.320831298828125,0.0675566866993904,0.0003453502140473,0.0566624328494071,0.287777841091156
5174,9663,Наплакалась капец ....Рекомендую ,9072,0.1159707233309745,0.2069040536880493,1.000000338535756e-05,0.0362300537526607,0.3140605390071869
5176,16836,только могу сказать одно Слава Героям !,9070,0.8634016513824463,0.1561148911714553,1.000000338535756e-05,0.0460439100861549,0.1097157895565033
5179,21122,досить не погано 7 з 10,9067,0.0003899845760315,0.0136468354612588,1.000000338535756e-05,0.9871888160705566,0.2814156115055084
5184,21081,"Вчинки героїв часом настільки нелогічні, що здається вони страждають різними стадіями дебелізма.
Монтаж іноді страждає невідповідностями.
Дуже шкідливий серіал, він показує що не вмінням постояти за себе потрібно мало не пишатися.",9062,0.1067005917429924,0.5078218579292297,0.0094225909560918,0.1159707233309745,0.6370407938957214
5185,20696,"Нарешті адаптація одного з творів Лавкрафта. При тому така якісна. Ще й від продюсерської компанії Елайджа Вуда.
Побільше б таких.
от би ще дубляж українською.",9061,0.0351548418402671,0.2120788097381591,0.0120637798681855,0.1192129179835319,0.8439050912857056
5189,21011,дуже файний фільм ,9057,1.000000338535756e-05,0.0259673595428466,1.000000338535756e-05,0.1225332170724868,0.9931061863899232
5190,20667,"Захоплює з першої хвилини і не відпускає до кінця. З повагою до людей, що бережуть в серці людов",9056,0.0827073454856872,0.3007555902004242,0.0018775658681988,0.0637249946594238,0.8634016513824463
5191,21081,Серіал дуже сподобався. Продовження буде?,9055,0.0024067314807325,0.0373368822038173,1.000000338535756e-05,0.4532718360424042,0.8740872144699097
5194,20673,"Особливий. Для тих, хто не закриває очі на незручне. А якщо знати контекст - поламані Чорнобилем долі людей, то цілком зрозумілий. Як на мене геніально.",9052,0.015434555709362,0.2814156115055084,0.0024826226290315,0.0803674682974815,0.8933194279670715
5197,20910,igogohohogohohhoboboboboboboboboboviogoogigohogphohphohobovogovogoggovog,9047,0.3702353835105896,0.2393593490123748,0.2814156115055084,0.320831298828125,0.4843900501728058
